metric_name,timestamp,metric_value,check,error,error_code,group,method,name,proto,status,subproto,tls_version,url,extra_tags
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,20.275931,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1556.000000,,,,,,,,,,,,
data_received,1581587539,280567.000000,,,,,,,,,,,,
iteration_duration,1581587539,958.740442,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,974.822605,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000700,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.082302,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,356.588318,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,618.151985,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,356.588318,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,979.257677,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000600,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.071701,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,311.846588,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,667.339388,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,311.846588,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,978.227660,,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,985.698682,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,94.058335,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000600,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.077302,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,93.698828,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,0.282205,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,93.698828,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,94.324239,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1598.000000,,,,,,,,,,,,
data_received,1581587539,280520.000000,,,,,,,,,,,,
iteration_duration,1581587539,1073.242211,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,143.282938,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000800,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.057101,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,112.303132,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,30.922705,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,112.303132,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,143.582143,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1556.000000,,,,,,,,,,,,
data_received,1581587539,280520.000000,,,,,,,,,,,,
iteration_duration,1581587539,1485.717341,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1083.548179,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.001200,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.075901,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,359.919972,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,723.552306,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,359.919972,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,1088.458859,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,978.328862,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000600,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.055201,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,357.567234,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,620.706427,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,357.567234,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,987.290408,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,166.611318,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000700,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.191203,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,164.865590,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,1.554525,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,164.865590,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,166.845222,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1598.000000,,,,,,,,,,,,
data_received,1581587539,280415.000000,,,,,,,,,,,,
iteration_duration,1581587539,1168.958072,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,144.072251,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000700,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.092702,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,142.309622,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,1.669927,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,142.309622,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,144.457757,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1598.000000,,,,,,,,,,,,
data_received,1581587539,280491.000000,,,,,,,,,,,,
iteration_duration,1581587539,1122.715417,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,140.657395,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000400,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.070601,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,139.109870,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,1.476924,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,20.879441,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.000800,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.090602,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,20.726438,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,0.062401,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,139.109870,,,,::2nd grouping,,,,,,,,
waiting_time,1581587539,20.726438,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
group_duration,1581587539,140.805297,,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1598.000000,,,,,,,,,,,,
data_received,1581587539,280453.000000,,,,,,,,,,,,
iteration_duration,1581587539,1126.537080,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,21.061143,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1598.000000,,,,,,,,,,,,
data_received,1581587539,280415.000000,,,,,,,,,,,,
iteration_duration,1581587539,1008.390252,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_duration,1581587539,40.783766,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_blocked,1581587539,0.001200,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_connecting,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_tls_handshaking,1581587539,0.000000,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_sending,1581587539,0.108902,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_waiting,1581587539,40.086554,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
http_req_receiving,1581587539,0.588310,,,1500,::2nd grouping,GET,https://store.mosaiq.one//legal/privacy,HTTP/2.0,500,,tls1.2,https://store.mosaiq.one//legal/privacy,
waiting_time,1581587539,40.086554,,,,::2nd grouping,,,,,,,,
checks,1581587539,0.000000,status,,,::2nd grouping,,,,,,,,
checks,1581587539,1.000000,body length,,,::2nd grouping,,,,,,,,
errors,1581587539,0.000000,,,,::2nd grouping,,,,,,,,
group_duration,1581587539,41.015669,,,,::2nd grouping,,,,,,,,
data_sent,1581587539,1514.000000,,,,,,,,,,,,
data_received,1581587539,280415.000000,,,,,,,,,,,,
iteration_duration,1581587539,1129.555129,,,,,,,,,,,,
iterations,1581587539,1.000000,,,,,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1193.467372,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000500,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.093401,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,413.784651,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,779.589320,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,413.784651,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,1198.726258,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1172.684233,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000900,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.046401,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,486.231333,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,686.406499,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,486.231333,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,1175.840585,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1064.964776,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000500,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.137002,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,477.556192,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,587.271582,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,477.556192,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,1067.119211,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1070.912572,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,59.634073,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,19.038611,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,40.273157,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.222003,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,479.808029,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_receiving,1581587539,590.882540,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
waiting_time,1581587539,479.808029,,,,::1st grouping,,,,,,,,
checks,1581587539,1.000000,status,,,::1st grouping,,,,,,,,
checks,1581587539,0.000000,body length,,,::1st grouping,,,,,,,,
errors,1581587539,0.000000,,,,::1st grouping,,,,,,,,
group_duration,1581587539,1134.325407,,,,::1st grouping,,,,,,,,
http_reqs,1581587539,1.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_duration,1581587539,1266.621466,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_blocked,1581587539,0.000600,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_connecting,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_tls_handshaking,1581587539,0.000000,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_sending,1581587539,0.038701,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
http_req_waiting,1581587539,519.919583,,,,::1st grouping,GET,https://store.mosaiq.one/,HTTP/2.0,200,,tls1.2,https://store.mosaiq.one/,
